Medallion,Number_of_Rides,Total
8E5C86EFA5CCA9B79EE091E7537C998A,17040,246458.0
8F2FE708C68278889867CFDA9749B848,16809,246443.0
DE3DDB266249D86045596DA109A7A77C,18247,246437.0
68BD3B4E8FCA7061BAF7C620B27FF027,17099,246432.0
7838AD0B8C4D5FB1D761044D9B7BE9D1,15124,246409.0
952AFBC963A32508692B2223D5D2ECEE,17150,246406.0
453B4DFA908932D761EF47FE919CDD72,17049,246397.0
11AD97FAB2E61FE21DA6C4BA123910B5,17639,246395.0
DC07D87D30B8C08979C570E8A7463EC5,16432,246371.0
7BEEF7BAAD6773FD2A38629CBAE30961,15663,246364.0
DED3334D23BBF51F1A5C841E9C227C39,17612,246357.0
B16E55544022BEF93F5B8EB566DF7CF8,17891,246346.0
52FEAFCBF37F4385A799DBDAA4F4FD2B,17385,246341.0
41C9DE08D0989127DA00DE5B36AAD45E,16872,246335.0
408C147A490770D9239DBAD490C33CE6,16970,246335.0
53E3477DE202FFE166D14DF1DEC95AA1,16337,246328.0
A2A98EBEFC64753307BE31D1D0DE5833,17346,246321.0
772B7A41B65FF59FA47A8E7E59F2A019,17575,246307.0
96F1BE5F54DFF681C682EE2B6B6C1043,15824,246295.0
473136E106C7B73036315D1F70BC0428,17856,246280.0
145B43B78FFD64614601831FC7AB2114,16750,246277.0
1F38CEA41417422E863CA6AA475C5939,17684,246268.0
11EE001B196E490E914A3BF4A2223150,17843,246265.0
A19AD28F15088D2CBE043DED22C89F75,17757,246245.0
1216C3718738FF4A940E3E120DFC058A,16223,246238.0
2742CD8133C052F1B28958824E103249,17981,246237.0
0F461E24479086A82DD06B5F6AE1B818,17005,246221.0
753B11542EE61141E91E801FE3686CD7,17490,246198.0
F0808FE647D24181BDE28E8A9AEE6358,17519,246197.0
406E5FD6B33E58EFE98EB7D1D83FD51E,17873,246178.0
C21172C113060992FE362F5E7C93FD6D,16715,246168.0
CCFBDD9523B3547041894CE4EEFB6A88,15244,246166.0
C22D5DD228F47B709BED0F5B996C7E5B,18132,246166.0
88A930218D57D7D8D4F8630DCE9CEDAD,16616,246165.0
776193DF262368F6129F90EB9B4A3D18,17389,246155.0
81D33E414D42F6050798295710B1FDFC,17758,246155.0
0E5AFA86A3CC3C30F14A31A7151989BC,18073,246153.0
DA2A0A9EBD9AFD25013CF83805B61D6D,18220,246139.0
3A1C120525EFE99779F39B4866001C49,17627,246139.0
91EE4B5588AE7F49BDA7F7E1DBA8649A,15729,246139.0
22C599F7F51B37375E814935FB7237D7,17907,246138.0
1B9A730E4328175969AD9AC3E9A81FBC,17228,246132.0
8F765363C77E091F4F364858A370AE9C,16523,246128.0
91A13293AE619613207CC52F9C4B982F,18062,246109.0
29F82724EFE521DA45B522E59D3CDB97,17029,246103.0
4FD4EC1D50776ED136D40D3802D177FE,17968,246083.0
DD2113204E0EAA6F0015190217E023B4,16662,246068.0
21FA2CE8EE7DA11B3A7DEAAEC453F560,16740,246064.0
890B5C03A78DBBD5268321323F3C8CA2,17077,246052.0
0E8E3201DCA085A0C37AB1F423CFDAF4,16200,246052.0
F4681969649B9A04CA79BDBCA0F5231E,17070,246051.0
2A6CC441BB6CE5C7E77FD032A64D1D8C,16938,246050.0
7D5EBEEF1F35996553AE89392DF504C8,19156,246043.0
2DF9CA4377B28B8963C9BD57286F7FEF,15212,246030.0
3B6AE3CF05F34ADC91DC68D20F2EB913,17837,246019.0
E2214C4F27A108FD90DBA830B6DA7FD8,18362,246018.0
3020BDF11FA1B155DFF83664C70AF7BD,16539,246002.0
B12F855DED439EC1F9F0B8784D3B672C,17604,245992.0
29F22850328F4E7550D28366D4851F7E,17035,245980.0
D09DFF7145A59746D92A2BF3A33EF7ED,16158,245979.0
47737A59865159B4D272C770177E8D78,16342,245974.0
2F0860C64D5C2BED9DA6DDEA76C8ACF6,15989,245937.0
991B2E3F85ABD629531D64B3015B61CB,16135,245932.0
4C1558FE4FD7586E23F1CEF667A96CA9,17941,245926.0
1E57606752205C91001194127EEB7194,17225,245924.0
59C232188382C25A5F0D4FC6FDD5999F,17617,245921.0
3358ADB2F16015451D46E26E29129917,16385,245914.0
41C18EC77A45A95B819BCD5E80B7F405,16353,245909.0
04F30DCFE26FDAB7DEFC0BB9A8701933,14184,245903.0
0E0A7A772120DD6D467CE050C483426F,15817,245897.0
4BE867BF3A95A129DC99FD048A5B2F6C,17246,245891.0
B5871D0837BD95C235878A8006636456,16481,245890.0
706A41F1E8B1CF6FA47CCF6446403DA0,17591,245890.0
C24320D18DB5DA6001B841DDDD8FF90D,16146,245888.0
D2AB55F01AF27798676764A433417159,17424,245862.0
BE41454D0C29D8BCA34BC6F11D57051C,17615,245848.0
B144E9D108813FA22BCA0E36383EB50B,15919,245826.0
515EB6F8BEDB2B17CF1CF3B27B76AA93,17157,245824.0
8C61012341CF77592B7AC67ABB2993CC,14376,245822.0
080BF09AD2886BCA48E1021A7219FE45,17155,245819.0
E2A269AE906055447BAC3AAF2A9877FA,17132,245817.0
0739918F155E4B3A6F8A86D088A03894,17431,245792.0
A5B75D2E069A012D9D77088FA5BC38F4,14290,245748.0
2BCFBABDBFF8EA0CBB6465869C485490,17043,245732.0
473F8BEE132DA75D4E0E9D0B7BC26B0F,17537,245730.0
31D329BAE1EDA267D426E508306A7269,18135,245728.0
BB6A54854825A93F93098BED5DF74462,17472,245726.0
C382A4F21BAE10FFFFDDE46A6053A239,17146,245701.0
3CF82EB416F2087F01DDA6D4DC405D53,17780,245699.0
4F4341D4F322CD40F4AABD3882AD510E,18058,245694.0
E201708053527DCBB22DC0435B5ED556,16892,245692.0
DD26C487592608F6F16F450701C74854,17568,245691.0
4B771E613EC20EEFCA640AD6C7821AA5,17657,245691.0
7EA29A087A19CD3620522B1AB167F7A7,16288,245683.0
E2EA7079E4E1F4883646053179D3C48B,15694,245678.0
126A5559920CCC1F4AA7A7DFB137D328,17558,245677.0
A8BB4EED2F83D09D000BF68A14DFEB3A,17743,245668.0
888051B3BA36E5A63389981E0D15D6B3,16745,245661.0
BEBB70961FD06F1E94AC161EB9F492C1,13655,245661.0
6B930A93CB1C8B2EE18AC5A81105D470,17148,245657.0
2FEA0AF4B4BDD3A9B80AEDB37420E7A6,17792,245649.0
C2B9067BB92017120FEF9865217E5E53,16734,245647.0
D9598D121715B456C101D5CF72DEF513,17085,245639.0
02780AC794E17F237D3409136E414310,18253,245639.0
ABA137B75D5BA45ADF7D1C013899391F,17997,245634.0
78DE38741EFA396CCB9EFB85BB93E359,17885,245632.0
9F4C47888DAF0DA0BD882542A3314ABD,17175,245618.0
E8C37988B3D36504582BCEF92AC8A14B,16949,245607.0
27181823A68D5477182D677AD31C8A24,17676,245589.0
1E583DE106F334DE85ECDA057E05EC8F,16015,245588.0
F67E89E41C895E061ED9066565E626C0,17518,245573.0
43C640251023F9C324F5ABB4855B5FDC,17101,245544.0
49CC652C956E7166E56A91FA2FA2D9A7,19076,245544.0
8392B2866F21F365DA79825DAD4A0189,16173,245539.0
5EB05EA7C74898F5C4CAB4787F383E55,18748,245531.0
333A67C31877DDC864BE91CE98795B42,16409,245524.0
1E26FB273E08FC0BE74B778FCB269202,15572,245506.0
1B710A4C8AE2E5E76C2BBA4D0BB396A1,16921,245505.0
7E214B3CA7914BFB3B79D44A09A780D4,14977,245494.0
4D5A1D2C01C93F3BF1BEE4F4F241153C,17386,245483.0
510BD20CE05A33EE3A26223E9CD72B89,15630,245468.0
0276F9CD8B399CCBFCE91FD5A662618D,15574,245467.0
072E0721AE3D3F91576E68BAC5F6A802,16847,245465.0
8FA6FBF2D595A1080BCCE03FC2C213F7,16242,245465.0
1F9E2C27335E24C6A72069A4A550E3D5,16873,245461.0
5CF09A42016D31DFC3A6DE11E5AC9FB2,17476,245459.0
90666ADD2A1A29EF574FE51A6D903097,17339,245453.0
ACDC5125ADD5F3C5254DA044C6B07C96,17114,245433.0
92D7FF81CD37D82452D61218041CF280,13514,245429.0
D2E6DAE1ADF7E83A3D49144125A13555,16850,245425.0
927C59F57F43537DA492555F5B557326,15875,245422.0
8996883B66433971B440773E1B4A6FDE,17850,245416.0
E1AE11357A540D22EB14F2B3A61C4FB5,18197,245415.0
183A2E18C00364428D578BBFE2FA03F5,17934,245403.0
E49369C8A7236D17BEEC5547F4352FEC,17901,245401.0
0B08B8A356D5BC186404066DB6EC0997,15238,245390.0
4FEB31C2F93E04B5F5F73FF57F33AA80,17669,245390.0
079027FB3402253C1EB657F493FBF50D,16666,245384.0
F0C8912E92885D344331A7945FF95D71,15662,245382.0
D52D95474826BDD1322897D8A1E69810,17591,245345.0
21688CD24CDFE10550873EE92B714E14,18147,245340.0
36DE41C36D0BC88D037A53FEF7AC1EF1,16387,245337.0
19BF1BB516C4E992EA3FBAEDA73D6262,17064,245332.0
582D542D896A38848AB38389BA653345,18453,245331.0
6E4D8A114CD0BBA031E633A239CAB049,18755,245325.0
026C5D4AD0E6EFC62E18C0F3F8F92319,17125,245310.0
1CAC140E8877E269B5F43A633C03EF2C,18104,245299.0
39DC824B2CEA705B0F1CB58194A5623C,17263,245283.0
BCDD2F6283E47BDE39705E342F06A751,17257,245267.0
F606ADBB4A1DE7876745919B56A7498B,17609,245264.0
F37FA2DCBD59F004EDB24718B990E02C,16368,245255.0
AAB230C25ED215118874E0B3F3ACF268,18095,245244.0
8E1D3F890D507E2E7B7D16C081DD4169,18156,245237.0
7E3BF2C5869112F3997C2B790E4894FD,15527,245237.0
166C43759FE62D1DFB9C5A71DCB7A228,18868,245199.0
B5647FA36CD48E37D25530640ECF5472,16609,245196.0
61A3DDE86CFE15B71C0C4C08C6DC6DEB,17151,245191.0
0566C1C4F78A4ECD5EFB65A84996EAC2,17779,245191.0
C8132233984CB6487836B18175B5183B,18008,245181.0
D6F4084E378FAE7EBB2CA55FDEF1F162,16881,245174.0
A3537ECF177EAA80E8C65BA53F4E7F2B,16651,245171.0
DC964A554608C7B5F92457588816A22B,14096,245169.0
0CE8A32DD9ED7C681471A968C71F31D9,16566,245166.0
2C187AD80A86E737E9F514484ED573E5,18018,245157.0
6180C3B863D29A7DDBDC5A62E81C85E4,17825,245155.0
A70A9BE47211F8F833570AA0CE825314,17784,245141.0
C87EB94EBDB4DD54DAAAF08A4597C9D3,17320,245139.0
77B3DCADC2BE183652C31B1C0C08255A,17884,245137.0
790FD5C7AA972AC8E8E501891151374C,17259,245128.0
5D240CD94C1D3DCF02A4A8700D2683F1,17408,245123.0
E419F2DC059F6BF62988FFD9EAD5E50C,18137,245116.0
D771624C7CE1F5B24D63EE78752AB6E9,17266,245108.0
7757408C647BCCCCA3D310F919FFC901,13381,245100.0
7B201D72A725B65DA1E4D504961EBA17,18504,245090.0
5FF9BDEA1A1F819863EAA981D86966C2,16825,245087.0
CC6E5300BF7FB8FF91184F80F83CD4B9,14677,245080.0
3634D8684835145CC61403DD2E32E383,15092,245075.0
D08681BDEC767CABA415583497497EDD,17060,245053.0
2ED4263FF67D7DD4AFB796FA64F8BAF5,15046,245051.0
0CF8B9F42FED24FA1CA8AACA36D1A25B,15025,245044.0
F0A2EFCA4FB813A3C8608D681A9AC774,16299,245042.0
4003B8478418FEC5D761E2F37602769B,17578,245036.0
CB4C125066E0DB63D085D8398552C5F4,17166,245034.0
900D5F17AB43C5E6E217A0023053F1ED,17287,245022.0
6106B9F2DF3A09E558B562E93D00B859,16520,245017.0
00FE382B9F3EA1BF44A743D726220219,16569,245006.0
63A47A08D3A7FEEE8E2CAE18D194E848,16574,245002.0
56FDBD44615B4C963E2A96826EFCFDF7,16946,244987.0
6BCAEBA880046985998B8619300671E1,17636,244984.0
638DE546EB32ADF9918A33040A20F9E3,17910,244982.0
DA77DAE85D4CE288F626D617C9DC217D,16678,244977.0
D3E98EC047C899F4FEBCBD583927D7B9,16396,244967.0
E3AB17C7483738427A2B8F8843352425,17609,244961.0
0F2293E74CC9DE6E6986069B7DD4FC8C,16224,244961.0
E5BD6DDA93FCF310A6EB2C38613FC253,16367,244953.0
95E0930AFA0EDD89C407E9042A18BB89,17131,244939.0
4B60321AF8B7EE4ECAE09222711228D7,17403,244929.0
A863B2ADB71EA6BE5BE22CDAB34008D3,17669,244916.0
35BF237AADF38E3EC9B7899C0A1507F2,17845,244912.0
510C055E0D807390F7D215DC4A3AA12F,13653,244904.0
24F08861B2158ACD82BE9AD23EE3B06E,18374,244889.0
3256759BEA3AB85BD41DE023E4A6CEA2,17092,244885.0
B2E254CB6EE75C945EE9C89728D0E2F8,17910,244873.0
B2EBE2244AAE6FD27E9BF259447F03E9,16733,244846.0
2BD64ACE43F3E82E79AD3E3E05C9615A,15997,244841.0
613766C47F9A4B8BCA50DB21D361D4DF,16946,244827.0
A8DC9E3CC6814AB257768D6ABC459699,16571,244825.0
3E8658E70D6ECE557C5A2DB0A1D762A0,17109,244813.0
9D9A208AD124DFCAF143C78B5982185B,16945,244812.0
890C5F983D3A467C2AF4AF51F4BABBC6,16700,244806.0
5514F9B0D68216BDF8BAABBF45947408,16526,244789.0
BB8B5987269FE82C5A9CAA78DE6E2F8D,18474,244786.0
1D099464C38DA7D4A32F772D7B11D335,17984,244781.0
F003B055B21DB1BF03FF509D9843B3B0,17694,244780.0
8464DFEAD1338447B4367857B218119B,17333,244780.0
F7F570E1A4FB56F811260B181653D91A,13571,244767.0
A9BCDB5EC8DCB3FCE9249AF65120F375,17232,244761.0
6C9F67DF658DC5636F9E7752F203F70A,17490,244757.0
DD69783CF7F27E3285EFDFE851617455,16913,244753.0
52BC28EAABDDC48741F825000D738850,17550,244744.0
7F82F9083BCBA10112AB131656AB3D37,18159,244742.0
7A0C2B51C1F0E3FE5A682C696EE54543,18138,244741.0
E65981F6781C0D188E5A3916918B2918,17806,244740.0
970985B79C6DB06B7684679884C0F43C,18226,244738.0
EE8A706C1D8EE8897A1FEB591B5E5884,17273,244738.0
934A402A229A191B3E4925837C2417DB,16970,244733.0
88FC45DA4665C6D10146216B3EBFB7ED,16975,244726.0
4976D325EF952FE6CE9856CD943547CC,17116,244724.0
D2772BD5FEAA4AF730549AAC6B9C27F7,18246,244724.0
4C52E48F9E05AA1A8E2F073BB932E9AA,15930,244722.0
94F5F36F8100F1751E5EBCF620FA30D8,17224,244704.0
73F7333AB5B05308D5019662486C77C6,14773,244703.0
BABFF71528A4F6FABD47BA80C8457A00,17711,244686.0
E1E0B45B68431E11079E0F33ADEB6C1B,16272,244653.0
B626BEC0CDEFBE3483FB58D51F8DA32B,18008,244652.0
98692CFFC89FE86800935F8CBAF529F2,17724,244649.0
EF74C4639B1D4D28B88DBCF0694DC821,18057,244644.0
174CC28795ED5643A1F1502FEF329B97,16372,244643.0
B15C4DE03944CDA9D837DE778FA10FCD,14051,244629.0
2B64BC9CCC461010B1721D366C5A35F4,16402,244615.0
C8DFE00D88A1853FD1117A45A5B917A3,17191,244612.0
DBCE4C301CC06B132CB6A1C0B40C296A,17988,244603.0
732EAA8206E9DCBDC6F8586B83B63DA4,17352,244592.0
76A7ACE73A80DBF0D57A05D685C2B1ED,15941,244589.0
0B917B832C0116C40FEB0348A7B886E1,16891,244583.0
13DAC9568B81600069B4738BAB2BF74D,15140,244579.0
9D00885D2304874EFB6F7A2070986452,17298,244577.0
4F9B5CF4F0FC8835DF81B36E978A6D52,16844,244562.0
20CA42EE17A06E9A6AFB3390456747A4,17369,244557.0
9003706012671C700A077F15F98E192D,16499,244556.0
6CE20A8D4E3097006E4C4BD9D7A01BC4,16322,244548.0
292E77869022E8326996B7D05E064689,15903,244548.0
9962D4F0BEBA24A8632CBA17585E4663,14442,244534.0
E565EF3C83240654D540CBAA0D7C96EE,16916,244525.0
91811351598C73F4E24A438A758A8FD5,17339,244523.0
D66560A74A941E6D4E2BE2FEF188114E,17238,244523.0
7B0FCDFF4DC4D7E6379CD6595C024F1D,17244,244520.0
5BD2E7D109773887EC9B1BA272EC3D51,18362,244520.0
9D6119496EE8F286DB2B312C5ABB884B,18899,244515.0
4EE050B64A2458E041DD486FF13FED20,17084,244509.0
C945A446D43790D60B45E84FCD5A90E0,17161,244507.0
9A2A4DE93176BFA71A481AE880E14AF7,15790,244483.0
EEFEF5508460F34EBF868FC22ACD691A,16842,244473.0
74742F5444DFA20C228CC151DF2B26FC,17493,244472.0
CFE6034C1A4321256543C1A1FB41EEBD,14437,244465.0
841C9AC0D0A40C9EE661BEE9BDA5E3EA,14030,244462.0
8EE28DA9049CC06587FBBD00AFA9A221,16988,244453.0
05296CB5EF8FD032301A53748CA26243,15476,244452.0
E9A54865CAF737ED003957478C9D8FA1,17585,244444.0
8255AD96874E887517A738EC05C163CA,17132,244431.0
313331ED5239D808BCA7444CA77FC69F,17436,244430.0
511250871EE0F35C75751F40F42E3829,16756,244429.0
294134BC853AC59B821B01C602249488,16972,244427.0
A4705F67998839226E50F0C624525643,16332,244424.0
B509C8D65CBFE7F3CCED1FCA8149AE5F,17053,244400.0
73039762E0F4B253E25F5E1443F747E7,17679,244393.0
EE044E9C59DE1BBF1EDE67E84F8F4BAB,16974,244368.0
3D72CA60EAF5E53676276CA3B0DD43D1,14704,244364.0
0B120D8BE3AD36A0A94B8ECFEA04C959,17201,244352.0
658B5CDC254C3CE5411CB2EFC5CA3F61,16007,244351.0
CD6C72D36D6CA18BEF4F6D58864450F4,16025,244349.0
0B8862989540F861B02ECE84C6AB0537,18222,244345.0
F1C9999513AF3506F13F6FB7AF823720,16908,244341.0
E041F4E426E9592DF255F72DDD1491F2,16942,244337.0
CE18FA55EF0D170260DE997388271CBB,12816,244336.0
91878B4D52E857B057A502BC7FCF546B,11747,244323.0
CB39A6227D0648DE26CD5B8D89B555D1,18157,244320.0
A31E620BFCC926FD58B674773FEC5D80,17088,244315.0
13A57EE874E2560DF1F9D6C639BB7DAB,16370,244315.0
81003574B0572BD3757DE559128D2072,17678,244313.0
C08AF7B9324999C61722BA8B5C9F23E7,15433,244295.0
84E9DC93CB4A13FB5F0E0838F4A011CA,17732,244288.0
34E3210844798ADEB34AD79D27933732,15444,244287.0
8C60ED07F4AD1B9CD48A15AE98206E28,17174,244284.0
87BF941C1B11AD42C78F46076B4844BD,17531,244276.0
2EA46791EA5E4DB5B59F51713F370542,15844,244269.0
4FDF7467A2038D09DC1089EA72CFBAD2,17885,244265.0
43A30422BAF904468A8DB24DF4E1384C,16913,244263.0
F41B820EA3CFF04D30A174348DD65597,17329,244256.0
F1AA184A7698A6F6E074221EBB3E41A8,18235,244255.0
8E83B29C1A19ABA8D68B1C3C782C0913,17417,244254.0
DC25F30155939BC6F4843BE9DF58A5BB,13705,244241.0
00FF7906D2968161B83E04AF033CF02E,16269,244237.0
8282925C79465B35F84BD337F4C69149,15462,244229.0
1258CA1DF5E2A9E9A9F7848408A7AAEB,16923,244219.0
9A140FD1488F65D62011EA7A664F969C,17060,244219.0
CE4B6A43725352EC1B0A132F43685B2A,16964,244207.0
6B1CAC68DB144DC73B68D08D684F6550,16980,244201.0
97C2203C263E3B8B54DD242B250D4595,14046,244199.0
D6785DCFB0360504B84F593CB59FE83B,15903,244198.0
B09CBB3A924A4E59F80E41E8DE9AED49,16927,244196.0
511957E1A518A08DE74F0E7A35B3DE71,18122,244190.0
51DB8B809F0FECD0F12F2AD4BDC00CE6,17379,244177.0
E7EAEBC2D267C89798720B30C0D0219A,17559,244174.0
99563C0024F21266280CF9CFDDC83BC2,16728,244170.0
580ECB971AF96627B0599CD5625AFA70,14764,244140.0
810E4D4888D8C6E834D089529B1E2147,18344,244138.0
5EBA6CF0CE86BD93CF958D322D89B15E,17459,244125.0
C6B977F3E180CFB4A93AD3D101E225FB,18521,244115.0
0310297769C8B049C0EA8E87C697F755,18913,244110.0
6921611CD6A55CF2E59371F807A9F28B,17815,244106.0
8AD5419416F6FC11C7FEE88157D780DB,17224,244104.0
934558C8241AC7087B647A581F9BD946,17431,244089.0
D2B04BAF279D8152B987C5D4592E59DE,16586,244083.0
788A59F7A9694116D4608D17AEFDAEC9,17126,244070.0
AA04CED9E568816005A27A136172D491,18415,244069.0
5786542D53687B2DBCC12CE6060AB671,16833,244068.0
8287BE67DA22E4ABB34A4E6709402BFF,16401,244063.0
3905B2EAD1DAE00DC57C07124E65536E,17636,244061.0
5C9341B6F3123C0F8DFDE4A68FF2251A,17807,244060.0
EC5BFA0833916492209A84280A4CA7FA,18309,244058.0
5A4ECD6E322A0249998C7E1E4180316F,17806,244055.0
4EE8A541D108B461356A596EEDEFD5E0,16203,244043.0
86A19BDB2054A5DC34ADC453DA36DFD3,16691,244028.0
5A04EF009781911AC9FACC17C6B2B95F,15155,244021.0
067E3ED118AC3106F1C53A375837E536,14889,243977.0
D832FADF0A8019D03DD00E9B354F4AC6,16693,243973.0
955188EB66EC4E13934F53AA3C990CE0,16935,243966.0
558929A184B074119949FC6BD51BE4FD,17033,243963.0
ECF274DD2C2FB8A1398C2CF2972B8D6C,18135,243956.0
D621051CFE9107B110936E45AC034F07,16388,243949.0
3DD2865D270720AE9585700D7E8E06C7,18293,243948.0
ED1D8A0F78C8A4C0FB8295C774DB9D5B,16688,243941.0
E2D92DC49D2E3A841FFCE27ADA3921F0,18966,243938.0
65076E5DD0580BF0A68A5A8236F68322,14524,243908.0
6483B9BFCB216EC88986EA3AB13064E7,17596,243905.0
1A052D0501F70E8A989BA6BF44A72880,14552,243899.0
0B1C85B5C2B3B3DA21D2EFA36941FCFF,16712,243886.0
B4F089612D651EEFB08F7183F756BC16,16624,243884.0
26C4DECBE64BAB28ED8554017434CBBC,17557,243859.0
6BA29E9A69B10F218C1509BEDD7410C2,17355,243858.0
8C28509A8D3E9C55C5991280A9C963DA,14440,243857.0
879FB387C5DE4B487A2DFE0F93477153,16049,243850.0
4BE579FE381945EBF5066596F18E2CE4,17906,243838.0
F68264CC7BB246243FAC08F878579C2C,17613,243834.0
41B1695184D106E4BBBE8B057914F630,17776,243832.0
26B6CDD419985C6F551F0FAE87EF3AA9,16363,243830.0
91B5CF8DAF801BD5F60C45F1528589C8,17448,243824.0
DB508D7686D4B791A09AA42B5E4056F0,17012,243820.0
27DB4CBA0EE7D99A61538FF5F92B2C07,14586,243812.0
11CC6D79BE313DB3822B742375932D91,16618,243811.0
3DE65D588DBB63A9419A8887CEF0CA26,17195,243810.0
E7AF144D23A7CCBA024A90C42DB96C0B,17499,243806.0
D83F9AC0E33F6F19869C243BE6AB6FE5,16152,243802.0
84EF36B5618476EF69CAA413F8464108,17043,243801.0
57940B15D6538365DDA4F45D86EC9036,17762,243791.0
EC81E5CC112611B2189E8FCAA3903F5F,17668,243786.0
5AAD9B9972472BB8D128D70544B96AB9,17106,243774.0
D6C16061073481CF8CB66DD3948D3D13,16821,243768.0
1D099E2707F4589407DEED3B31D0E132,16822,243768.0
FB931A461366B35689DA9C7964973513,16644,243752.0
7FB9CB5B0D7C3FE9E65FE820D123E75F,16095,243752.0
1D53A0A8DBFD2F3382F764180633C1EF,16309,243737.0
0E969458DF6D869B3491E24FD48A35D0,16205,243725.0
09225045287CB65437B68FC8E71B5621,16522,243708.0
07290D3599E7A0D62097A346EFCC1FB5,13908,243707.0
9A2D1E3BE679DD64802451282AE870FF,16141,243701.0
B9C2FA07B8DEA09AB95D066C6AC3ACF0,18394,243689.0
9388CABD5CADC452062F2A97FE8B7AB9,17914,243680.0
688E0FB17BF28D0C68EE0337F1745B8A,16383,243676.0
46B9B371013A3E03889886BD9D0D2D27,15469,243676.0
33B74C7A40C6D54DE8D8206D014BBABD,17589,243671.0
39A60F14324688F6BB35EE079D492156,16668,243666.0
1A1D00D7BE3045D87809A3881A3D3D2B,14132,243663.0
52C494A1E360CA8E5F7E5D39AAF11A80,17277,243658.0
61C447D605091D2296CBFE6759E15DCA,16618,243658.0
C628979E4C54FCBF1ADEBE24E4D7A927,17887,243652.0
E36F8DD6FA78327F52EF9E258678664F,15688,243647.0
B367F56ECA0D511CB246244E36F307B2,14376,243638.0
0F338F0C074B8828CA48B6EF19FC159E,17483,243627.0
1B576D1FFDF70951E826797D164BCE3C,17313,243625.0
651F0228E6D53EBD7C8A1CFB5E8F01D2,16520,243621.0
FFBFCA8A2DE362A445D7375BD5B64FD6,16027,243611.0
6CD601F956CB2A01BEE445000A50E034,16147,243611.0
B3DD1FD6714E4C17A17314586B9BF02A,17886,243599.0
67C63ACF1AB1BACD892C352EA94808B3,16485,243591.0
011E4CBA1987A8553F8EA5681FFBF7F1,16801,243590.0
13703B7576B6AF365ADCC05A7A93AB5E,14939,243589.0
4ABC293960F1A9187B8282CBBB023056,16655,243555.0
4BAA6E1D320513B21DD99D88D9226FDA,17589,243554.0
401D4DABCF3258C220AE3ED2DF46F818,15832,243549.0
BA45C337C624F5ABA7A28F251E0E5844,15489,243544.0
8D1866A9354C2A180A281CFB6DC418A5,18106,243535.0
12CE346AEC7CE3EA848D634BCF3CE2B9,14437,243531.0
165F2112976619EFF43B756E7B1D2C87,17837,243531.0
F9DD5A5BA536E361A4954E934D23FAE0,17108,243521.0
61ADD7D97D037B47C50A0A6A35BF67CF,17528,243521.0
2483C9B65BA549DCFB311B58CDC40BE7,17862,243519.0
79AA245159446C0B73BD5CE5DB6228A5,16083,243516.0
1175EF0B18DC9F32E2097A4D9F4F91D2,17020,243513.0
D89506B750886CC043749B7678394049,12213,243506.0
2E35E767EBF19DFED9CCB59C5C7C1087,17139,243502.0
437EC96A28B47AB6AE89C93518D8DB7B,17750,243498.0
DFCF352F34E0318A6EC8DE52EA961D75,16252,243494.0
DA9A52DC3CFC80918A0F23EF7FB88AC3,17270,243492.0
38CDA3BC722311C5FEE6E62E6E4F528E,16196,243487.0
3A15A182176A6707F973D236EEE23B92,15430,243482.0
51B28E1B848D854B2A634F0478188F4D,16884,243474.0
0C4726D4E2AF94BF8FE2D23EFDA20917,15280,243468.0
1B8CE2C88A45BE6646739594A4E4C8F0,17242,243446.0
11E7EC9F84C26EA78BDE9C084EB45B95,17367,243437.0
3CD9FAA96720519BBB9D99E852FCA41D,15294,243432.0
4EDBBF3E24155C9CC96BC2735ACD0623,17187,243430.0
A916424DB63FB0CB305052066CAFC933,19962,243430.0
35A0B1C8D1F0BBD0C8D6B6CF0340FC07,17727,243425.0
51F3E27E7F2ED5F4773E69C41EC17129,14886,243408.0
847A95B8588C903C5DF44108E36810A1,16901,243406.0
4C36573D189856891FDBCD4863BEDE94,17371,243396.0
20A85CDF09AC1BE3A87E33B36670150E,16834,243388.0
48D86CFD82BBB7EE553FC599889B6014,16137,243383.0
94244A84A5BEACC08C2FC63A6C475713,17390,243382.0
6D309EE82DF3BF82554850EE556AE255,16751,243372.0
D6CE961B1FD2F1A9E7F2F4A2262A9DDB,17507,243358.0
0DBC6F21D96F025C951B3E28738BF316,16644,243348.0
231C251B25DC34F23AEA0BDF96E25C0E,17189,243347.0
52535A7C97B80009495D205A0AAB39B8,16000,243343.0
FB5C09EA5BD0D8B2A3842F1D281C7148,17500,243341.0
2FC74A73F12646E200646323FDE6A7B9,17081,243336.0
FDCA83E03B74ABC952118C74AE293C7E,16899,243334.0
A4176F792866E3A5DD57BDB059D6FFCC,17688,243333.0
30EB0664C41FF6B0ED5E94855BC9AEF0,16898,243313.0
20C266E7CFA3574AE8440B0C1DC81778,17957,243307.0
B412E89E2183E9812A008A349543EBE6,16224,243300.0
0D6EFD5154194976ECC7D1002693B7DF,16683,243299.0
7989C2AB3F345F4AB54D3CF1E0480D67,18413,243289.0
A978A0AAE9B2CFEE310FACD97A09C319,15136,243287.0
E7DECD64ACDD424077E93498277CE38B,17775,243280.0
52CE7B48D9569319DBE0445709AF1266,18169,243278.0
CBC20164C22B96CAF5BC86C49F749DBB,17098,243273.0
E7C525E93C6A917539241685AF931288,17607,243265.0
BE8510A528238ACE647199089ADF6B47,17805,243261.0
